X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm010361	1.11827981147084	1.71931072932063	12.9434146322121	0.000321048869689408	0.0103003916052142	.	.	.	XP_005108408.1 uncharacterized protein LOC101856690 [Aplysia californica]	XP_006820154.1 PREDICTED: uncharacterized protein LOC102801419 [Saccoglossus kowalevskii]	1
PladumEVm030664	1.11463312965698	1.15683057524175	12.9408538149219	0.000321488347553932	0.0103050287845751	.	.	.	XP_012945935.1 uncharacterized protein LOC101855161 [Aplysia californica]	XP_006820546.1 PREDICTED: aggrecan core protein-like [Saccoglossus kowalevskii]	5
PladumEVm015723	-1.72220352428667	-0.412907527125919	12.9135821503591	0.000326206406947645	0.0104335205535942	.	.	.	.	.	6
PladumEVm111097	1.20804186223689	1.62805535319727	12.912512943521	0.000326392797878545	0.0104335205535942	.	.	.	.	.	0
PladumEVm024794	-1.75579908363519	-0.424588451969093	12.8960989137351	0.000329267712546284	0.0105005209316254	.	.	.	.	.	0
PladumEVm102023	1.05753457005649	4.26039064415167	12.8956215466373	0.00032935170435272	0.0105005209316254	.	.	.	.	.	1
PladumEVm089699	-1.1405122216255	1.99686633152369	12.8884684689971	0.000330612864870486	0.0105204694818947	.	.	.	.	.	9
PladumEVm081097	1.59052253311177	6.71123396063173	12.8850885780438	0.000331210467131129	0.0105297202102771	.	.	.	.	.	4
PladumEVm042747	-1.04357125705026	6.29185686341231	12.8711778406618	0.000333681529421536	0.0105986354149628	.	.	.	.	.	6
PladumEVm112003	-1.36046839965475	0.214259947469371	12.8676441114344	0.000334312206401855	0.0105993022895007	.	.	.	.	.	7
PladumEVm075402	1.36181413964394	1.13508006805983	12.8613654291212	0.000335435751556601	0.0106157515612646	.	.	.	XP_005111066.1 cornifelin homolog [Aplysia californica]	XP_002731745.1 PREDICTED: placenta-specific gene 8 protein-like [Saccoglossus kowalevskii]	0
PladumEVm062272	-2.89264887009913	0.261018286911992	12.8348901135789	0.000340215439161594	0.0107378385084615	sp|Q9CR35|CTRB1_MOUSE Chymotrypsinogen B OS=Mus musculus OX=10090 GN=Ctrb1 PE=1 SV=1	NP_001020371.3 chymotrypsinogen B2 precursor [Homo sapiens]	gi|24639096|ref|NP_726740.1| uncharacterized protein Dmel_CG32808 [Drosophila melanogaster]	XP_035824760.1 acetylcholine receptor subunit alpha-like [Aplysia californica]	XP_002738002.1 PREDICTED: ovochymase-1-like [Saccoglossus kowalevskii]	0
PladumEVm005051	1.14557950472116	0.448417068484783	12.8280685221999	0.000341458056241549	0.0107673312518263	sp|Q80YR6|CTIP_MOUSE DNA endonuclease RBBP8 OS=Mus musculus OX=10090 GN=Rbbp8 PE=1 SV=1	XP_005258383.1 DNA endonuclease RBBP8 isoform X4 [Homo sapiens]	.	XP_005107975.1 uncharacterized protein LOC101854667 [Aplysia californica]	XP_002731259.1 PREDICTED: uncharacterized protein LOC100375656, partial [Saccoglossus kowalevskii]	1
PladumEVm066170	-1.3751235139103	3.22663231320669	12.8172198603126	0.000343443676803683	0.0108201791017528	sp|P09036|ISK1_MOUSE Serine protease inhibitor Kazal-type 1 OS=Mus musculus OX=10090 GN=Spink1 PE=1 SV=1	.	gi|665407675|ref|NP_001285848.1| uncharacterized protein Dmel_CG45011, isoform A [Drosophila melanogaster]	.	XP_006819938.1 PREDICTED: LOW QUALITY PROTEIN: agrin [Saccoglossus kowalevskii]	0
PladumEVm128185	-2.42283950727152	-0.794692942827196	12.770074360666	0.000352208835116753	0.0110465210863054	.	.	gi|28574104|ref|NP_609287.3| multicopper oxidase-1, isoform A [Drosophila melanogaster]	.	.	0
PladumEVm093280	1.10024462804488	2.27730913304008	12.7604305407842	0.000354029397633759	0.0110837214372096	sp|Q9CQB5|CISD2_MOUSE CDGSH iron-sulfur domain-containing protein 2 OS=Mus musculus OX=10090 GN=Cisd2 PE=1 SV=1	NP_001008389.1 CDGSH iron-sulfur domain-containing protein 2 [Homo sapiens]	gi|21358227|ref|NP_651684.1| CDGSH iron sulfur domain 2 [Drosophila melanogaster]	XP_012937587.1 CDGSH iron-sulfur domain-containing protein 2 [Aplysia californica]	.	3
PladumEVm106721	2.46357278658696	0.00233843684337098	12.7573410275831	0.000354614641608626	0.0110921047118745	.	.	.	.	.	1
PladumEVm097187	-1.51119111363368	-0.363254452184785	12.7374025336881	0.000358415114084605	0.0111713378032883	.	.	.	.	.	0
PladumEVm101495	-2.14778423725964	2.53081169220105	12.7072054419838	0.000364249349377468	0.0113325984130894	.	.	.	.	.	6
PladumEVm124677	1.19117356507609	0.773535991435818	12.7046737040766	0.000364742825029328	0.0113378554837186	.	.	.	.	.	0
PladumEVm002601	-1.77827235966837	1.31161461769858	12.7024727783193	0.000365172368040329	0.0113411176595209	sp|Q9QYK4|H6ST3_MOUSE Heparan-sulfate 6-O-sulfotransferase 3 OS=Mus musculus OX=10090 GN=Hs6st3 PE=1 SV=2	NP_703157.2 heparan-sulfate 6-O-sulfotransferase 3 precursor [Homo sapiens]	gi|24648308|ref|NP_524409.2| heparan sulfate 6-O-sulfotransferase, isoform A [Drosophila melanogaster]	XP_005100156.1 heparan-sulfate 6-O-sulfotransferase 2 [Aplysia californica]	XP_002738721.1 PREDICTED: heparan-sulfate 6-O-sulfotransferase 3-like [Saccoglossus kowalevskii]	5
PladumEVm085560	2.43896125276398	-0.0651516660155288	12.6752040014209	0.000370536784681317	0.0114838339008175	.	.	.	.	.	0
PladumEVm107180	1.11553989680863	4.09282067539321	12.6741095942121	0.000370753731936292	0.0114838339008175	.	.	.	.	.	1
PladumEVm075623	-1.20804097293171	6.69027738735596	12.6662874233231	0.000372308076623323	0.0115190022329317	.	.	.	.	.	1
PladumEVm021213	1.03553625815599	2.54384641534302	12.6650803763837	0.000372548513787254	0.0115190022329317	sp|P23359|BMP7_MOUSE Bone morphogenetic protein 7 OS=Mus musculus OX=10090 GN=Bmp7 PE=1 SV=2	NP_001710.1 bone morphogenetic protein 7 preproprotein [Homo sapiens]	gi|17137520|ref|NP_477340.1| glass bottom boat, isoform A [Drosophila melanogaster]	XP_012938722.2 bone morphogenetic protein 5 [Aplysia californica]	NP_001158388.1 bone morphogenetic protein 5/8 precursor [Saccoglossus kowalevskii]	0
PladumEVm040041	-1.89448772675201	6.79148629993115	12.657915070899	0.000373979031409884	0.0115487682907331	tr|D3Z4S7|D3Z4S7_MOUSE Adhesion G protein-coupled receptor L3 OS=Mus musculus OX=10090 GN=Adgrl3 PE=1 SV=1	XP_016863427.1 adhesion G protein-coupled receptor L3 isoform X11 [Homo sapiens]	gi|442622917|ref|NP_001260808.1| Calcium-independent receptor for alpha-latrotoxin, isoform J [Drosophila melanogaster]	XP_012941365.1 uncharacterized protein LOC106012572 [Aplysia californica]	XP_002740902.1 PREDICTED: L-rhamnose-binding lectin CSL3-like [Saccoglossus kowalevskii]	3
PladumEVm038534	2.18662944639177	-0.174525382355191	12.6569491708902	0.000374172291854659	0.0115487682907331	sp|Q8BYF6|SC5A8_MOUSE Sodium-coupled monocarboxylate transporter 1 OS=Mus musculus OX=10090 GN=Slc5a8 PE=1 SV=1	NP_666018.3 sodium-coupled monocarboxylate transporter 1 [Homo sapiens]	gi|21356827|ref|NP_650753.1| CG7720, isoform B [Drosophila melanogaster]	XP_035826657.1 sodium-coupled monocarboxylate transporter 1-like [Aplysia californica]	XP_006814406.1 PREDICTED: sodium-dependent multivitamin transporter-like [Saccoglossus kowalevskii]	9
PladumEVm087347	-1.72139967282864	1.23395113819425	12.6416161774522	0.000377253694745388	0.0116291418448093	sp|Q60641|NR1H4_MOUSE Bile acid receptor OS=Mus musculus OX=10090 GN=Nr1h4 PE=1 SV=3	NP_001193922.1 bile acid receptor isoform 3 [Homo sapiens]	gi|17933666|ref|NP_524493.1| hormone receptor-like in 96 [Drosophila melanogaster]	XP_005106455.2 nuclear hormone receptor HR96 [Aplysia californica]	.	0
PladumEVm079799	4.02722213996794	0.996576215052114	12.6406831591605	0.000377442023298139	0.0116291418448093	.	.	.	.	.	0
PladumEVm003266	-1.17247805586337	0.358459905039419	12.6248730453417	0.000380647731948032	0.0117175780674293	sp|G5E869|ZN142_MOUSE Zinc finger protein 142 OS=Mus musculus OX=10090 GN=Znf142 PE=2 SV=1	XP_011510090.1 zinc finger protein 142 isoform X1 [Homo sapiens]	gi|24645127|ref|NP_731267.1| hunchback, isoform A [Drosophila melanogaster]	XP_012946400.1 uncharacterized protein LOC106013979, partial [Aplysia californica]	XP_006819149.1 PREDICTED: zinc finger protein 425-like [Saccoglossus kowalevskii]	6
PladumEVm108859	2.32254709459905	0.993334638273984	12.6000320915122	0.000385740132663358	0.0118534516228013	.	.	.	.	XP_002738904.1 PREDICTED: kinesin-like protein KIF23-like, partial [Saccoglossus kowalevskii]	0
PladumEVm136938	5.52397111630201	-1.21704104341112	12.5676372754391	0.000392484476327694	0.0120289606301871	.	.	.	.	.	0
PladumEVm097927	1.64555577287485	0.252206716419089	12.5516224006336	0.000395862460374742	0.0121043538105112	.	.	.	.	.	0
PladumEVm011110	-1.4382496818347	0.614640103623707	12.5510499165615	0.000395983754698597	0.0121043538105112	sp|Q3TCT4|ENTP7_MOUSE Ectonucleoside triphosphate diphosphohydrolase 7 OS=Mus musculus OX=10090 GN=Entpd7 PE=1 SV=1	NP_001336891.1 ectonucleoside triphosphate diphosphohydrolase 7 isoform 1 [Homo sapiens]	gi|24581283|ref|NP_722860.1| NTPase, isoform E [Drosophila melanogaster]	XP_005094066.1 ectonucleoside triphosphate diphosphohydrolase 7 [Aplysia californica]	XP_006812996.1 PREDICTED: ectonucleoside triphosphate diphosphohydrolase 4-like [Saccoglossus kowalevskii]	1
PladumEVm045311	-1.09585711829082	3.58404685765436	12.5399751539068	0.000398337597792238	0.012165662001104	.	.	.	.	.	3
PladumEVm091383	1.33857132901409	0.860902720983098	12.5188456005478	0.000402867726616734	0.0122825440665463	.	.	.	.	.	0
PladumEVm004964	-1.06234568291366	0.756499741033878	12.5115767557122	0.000404438136708867	0.0123196722392948	tr|A0A5F8MPY8|A0A5F8MPY8_MOUSE Rho family-interacting cell polarization regulator 2 OS=Mus musculus OX=10090 GN=Ripor2 PE=1 SV=1	XP_016867016.1 rho family-interacting cell polarization regulator 2 isoform X7 [Homo sapiens]	.	XP_035826680.1 rho family-interacting cell polarization regulator 2 [Aplysia californica]	XP_002741187.1 PREDICTED: protein FAM65A-like [Saccoglossus kowalevskii]	6
PladumEVm063980	-1.46932999555759	0.76164316705752	12.4994397180931	0.000407074081233617	0.0123783823535434	.	.	.	.	.	9
PladumEVm049727	-1.23837264236561	1.2368897756119	12.4905796088486	0.000409009274700071	0.0124095251245112	.	.	.	.	.	5
PladumEVm070718	-1.82079673678755	0.42143253408841	12.4895724939973	0.000409229831766292	0.0124095251245112	sp|Q99KV1|DJB11_MOUSE DnaJ homolog subfamily B member 11 OS=Mus musculus OX=10090 GN=Dnajb11 PE=1 SV=1	NP_057390.1 dnaJ homolog subfamily B member 11 isoform 1 precursor [Homo sapiens]	gi|19920464|ref|NP_608525.1| CG4164 [Drosophila melanogaster]	XP_005100247.1 dnaJ homolog subfamily B member 11 [Aplysia californica]	XP_006812668.1 PREDICTED: LOW QUALITY PROTEIN: dnaJ homolog subfamily B member 11-like [Saccoglossus kowalevskii]	0
PladumEVm006434	1.05241450114646	0.565960600170658	12.4882531583662	0.000409518946408352	0.0124095251245112	sp|Q8C0P7|ZN451_MOUSE E3 SUMO-protein ligase ZNF451 OS=Mus musculus OX=10090 GN=Znf451 PE=1 SV=1	XP_011512763.1 E3 SUMO-protein ligase ZNF451 isoform X2 [Homo sapiens]	.	XP_035826413.1 uncharacterized protein LOC101857693 [Aplysia californica]	XP_006820251.1 PREDICTED: uncharacterized protein LOC102808880 [Saccoglossus kowalevskii]	0
PladumEVm050735	3.50135477143459	-0.433052720198192	12.4775400180291	0.000411874230141697	0.0124549605354143	.	.	.	.	.	0
PladumEVm038980	-3.55862247365194	5.3282520312479	12.4765718057872	0.00041208776378657	0.0124549605354143	tr|A0A0G2JH16|A0A0G2JH16_MOUSE Adhesion G protein-coupled receptor L2 OS=Mus musculus OX=10090 GN=Adgrl2 PE=1 SV=1	NP_001284634.1 adhesion G protein-coupled receptor L2 isoform 2 precursor [Homo sapiens]	.	XP_012940945.1 uncharacterized protein LOC101856748 [Aplysia californica]	XP_002730587.1 PREDICTED: L-rhamnose-binding lectin CSL1-like [Saccoglossus kowalevskii]	0
PladumEVm148883	1.03038658660661	5.71010760908716	12.4650050500735	0.000414647399069808	0.0125214913363008	.	.	.	.	.	7
PladumEVm081072	-3.8353136730634	0.295110604985509	12.4446191350183	0.000419197759751234	0.0126479710949468	sp|Q91XA9|CHIA_MOUSE Acidic mammalian chitinase OS=Mus musculus OX=10090 GN=Chia PE=1 SV=2	.	gi|45553073|ref|NP_996064.1| mucin 68E [Drosophila melanogaster]	XP_012941365.1 uncharacterized protein LOC106012572 [Aplysia californica]	.	1
PladumEVm100660	1.0767220705619	1.86346374972249	12.4322866499247	0.000421974930401319	0.0127207783376115	.	.	.	.	.	0
PladumEVm061419	4.18764218772145	-0.327383139817995	12.4188821186089	0.000425014575512127	0.0127793324043186	sp|Q8VDW4|UBE2W_MOUSE Ubiquitin-conjugating enzyme E2 W OS=Mus musculus OX=10090 GN=Ube2w PE=1 SV=1	NP_060769.5 ubiquitin-conjugating enzyme E2 W isoform 2 [Homo sapiens]	gi|28573347|ref|NP_610604.3| CG7220, isoform A [Drosophila melanogaster]	XP_012945592.1 ubiquitin-conjugating enzyme E2 W [Aplysia californica]	XP_002735368.1 PREDICTED: ubiquitin-conjugating enzyme E2 W-like, partial [Saccoglossus kowalevskii]	0
PladumEVm052951	-1.30982711335023	-0.202187861537118	12.368990790417	0.000436523498685631	0.0130579576374805	.	.	.	.	XP_006818666.1 PREDICTED: uncharacterized protein LOC102807486 [Saccoglossus kowalevskii]	1
PladumEVm105176	1.12124243455933	0.605409701678521	12.3439486021925	0.000442418245909356	0.0132229692847109	.	.	.	.	.	0
PladumEVm026822	-1.39052736947542	0.45329035930141	12.3418623132291	0.000442912952826698	0.0132264407340274	sp|Q8VE96|S35F6_MOUSE Solute carrier family 35 member F6 OS=Mus musculus OX=10090 GN=Slc35f6 PE=1 SV=1	NP_060347.2 solute carrier family 35 member F6 precursor [Homo sapiens]	gi|21356787|ref|NP_650136.1| transport and golgi organization 9, isoform A [Drosophila melanogaster]	XP_035824094.1 solute carrier family 35 member F6 isoform X2 [Aplysia californica]	XP_006819219.1 PREDICTED: solute carrier family 35 member F6-like [Saccoglossus kowalevskii]	10
PladumEVm028011	1.01908161034552	1.96276453258919	12.3376088114678	0.000443923285322416	0.0132452909187702	.	.	.	.	.	1
PladumEVm124099	2.67996968257771	3.30212490248567	12.3259314148951	0.000446708984770614	0.0133056821985511	.	.	.	.	.	0
PladumEVm097349	1.40239386451946	1.59874690079551	12.3071858795883	0.000451217757805381	0.0134171040340104	.	.	.	.	.	0
PladumEVm047933	-1.37420621815551	5.33110528103437	12.3050700354042	0.000451729547251459	0.013417656549049	.	.	.	.	.	5
PladumEVm100884	-1.18467803097623	1.17409960689968	12.2926999979703	0.000454733409960532	0.0134482069153092	sp|A2AVA0|SVEP1_MOUSE Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Svep1 PE=1 SV=1	NP_699197.3 sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor [Homo sapiens]	gi|24652051|ref|NP_525110.2| hikaru genki, isoform C [Drosophila melanogaster]	XP_012934778.1 protein lev-9 [Aplysia californica]	XP_006814579.1 PREDICTED: sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like [Saccoglossus kowalevskii]	2
PladumEVm037426	1.16858432800876	1.66138113406512	12.2804814875438	0.000457720265041384	0.0135184178700599	sp|Q9CX98|CP2U1_MOUSE Cytochrome P450 2U1 OS=Mus musculus OX=10090 GN=Cyp2u1 PE=2 SV=2	NP_898898.1 cytochrome P450 2U1 [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_012935790.1 cytochrome P450 1A1 [Aplysia californica]	XP_002737962.1 PREDICTED: cytochrome P450 1A1-like [Saccoglossus kowalevskii]	2
PladumEVm095626	-2.21652846248419	1.62545072254746	12.2773935469301	0.000458478251170007	0.0135293679202947	sp|P62880|GBB2_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=3	.	.	.	XP_006811873.1 PREDICTED: guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1-like, partial [Saccoglossus kowalevskii]	1
PladumEVm101207	1.65931742412075	2.45322155384449	12.2514426274034	0.00046489859664733	0.0136726364210952	.	.	.	.	.	0
PladumEVm041889	-1.13123520630978	1.07948314945894	12.2465539598169	0.000466118187702488	0.0136969750716041	.	.	.	.	.	0
PladumEVm003247	1.27177939380329	1.27150235879832	12.2392638029254	0.000467942885852673	0.0137275033491239	sp|Q0GNC1|INF2_MOUSE Inverted formin-2 OS=Mus musculus OX=10090 GN=Inf2 PE=1 SV=1	NP_001026884.3 inverted formin-2 isoform 2 [Homo sapiens]	gi|161082007|ref|NP_001097527.1| formin 3, isoform B [Drosophila melanogaster]	XP_035824092.1 inverted formin-2 [Aplysia californica]	XP_006816539.1 PREDICTED: microtubule-associated protein futsch-like [Saccoglossus kowalevskii]	1
PladumEVm160185	1.60983229457622	-0.503124819385976	12.2349295345057	0.000469031151688894	0.013747885410116	.	.	.	.	.	0
PladumEVm108030	-1.32259961793022	6.41667035940946	12.2270676734329	0.000471011662432513	0.0137828111170265	.	.	.	.	.	5
PladumEVm146935	1.28494591777797	1.37106273870596	12.224051991427	0.00047177359176766	0.0137935544123601	.	.	.	.	.	5
PladumEVm015345	-1.37063726154303	0.58283397137749	12.2157164257192	0.000473886097184557	0.0138437344059626	tr|A0A494B9K9|A0A494B9K9_MOUSE Dual-specificity protein phosphatase 1 OS=Mus musculus OX=10090 GN=Dusp1 PE=3 SV=1	XP_011542730.1 dual specificity protein phosphatase 4 isoform X1 [Homo sapiens]	gi|665393500|ref|NP_001287223.1| puckered, isoform B [Drosophila melanogaster]	XP_005091785.1 dual specificity protein phosphatase 1 [Aplysia californica]	XP_002742360.2 PREDICTED: dual specificity protein phosphatase 1-B-like [Saccoglossus kowalevskii]	9
PladumEVm153610	1.05073111464594	0.657624505828342	12.1949856444178	0.00047918144630741	0.0139867339620172	.	.	.	.	.	9
PladumEVm042197	1.99657278255455	-0.33954980522111	12.1847354026769	0.000481821731183966	0.0140169604211795	.	.	.	.	.	0
PladumEVm005866	1.25277313460706	0.689268180992525	12.1671962112881	0.000486373625713175	0.0141258587770512	sp|Q6Q473|CLA4A_MOUSE Calcium-activated chloride channel regulator 4A OS=Mus musculus OX=10090 GN=Clca4a PE=1 SV=2	NP_036260.2 calcium-activated chloride channel regulator 4 precursor [Homo sapiens]	.	XP_012938799.1 calcium-activated chloride channel regulator 4A [Aplysia californica]	XP_006816547.1 PREDICTED: epithelial chloride channel protein-like [Saccoglossus kowalevskii]	1
PladumEVm095285	4.26499469803406	-0.239219207148749	12.1593170624292	0.000488432582109205	0.0141738754039149	sp|Q8BYR2|LATS1_MOUSE Serine/threonine-protein kinase LATS1 OS=Mus musculus OX=10090 GN=Lats1 PE=1 SV=3	NP_004681.1 serine/threonine-protein kinase LATS1 isoform 1 [Homo sapiens]	gi|24651507|ref|NP_733403.1| warts [Drosophila melanogaster]	XP_035829338.1 serine/threonine-protein kinase Warts [Aplysia californica]	XP_002738496.1 PREDICTED: serine/threonine-protein kinase LATS1 [Saccoglossus kowalevskii]	0
PladumEVm067754	1.56415329874998	0.317484134653567	12.1563652800993	0.000489206196503936	0.0141845438171378	.	.	.	.	.	10
PladumEVm173633	1.33149848062369	1.16506450535214	12.1537068207019	0.000489903994098155	0.0141848359020315	.	.	.	.	.	2
PladumEVm037562	-1.74151897592982	2.45980262100055	12.1055245647554	0.000502726518735279	0.0144945875633307	.	.	.	.	.	0
PladumEVm033271	1.65166829174259	0.597108483967533	12.105240264994	0.000502803174869252	0.0144945875633307	sp|Q71KT5|ERG24_MOUSE Delta(14)-sterol reductase TM7SF2 OS=Mus musculus OX=10090 GN=Tm7sf2 PE=1 SV=2	XP_011542487.1 delta(14)-sterol reductase LBR isoform X1 [Homo sapiens]	gi|19922710|ref|NP_611608.1| lamin B receptor, isoform A [Drosophila melanogaster]	XP_035828938.1 delta(14)-sterol reductase TM7SF2 [Aplysia californica]	XP_002735928.1 PREDICTED: lamin-B receptor-like [Saccoglossus kowalevskii]	3
PladumEVm108415	1.3769081207931	1.56553338006918	12.0697705919289	0.000512460063136062	0.0147243767647293	.	.	.	.	.	3
PladumEVm123554	1.54666858687037	0.260851804320222	12.065501374577	0.000513634943026356	0.0147460076207049	.	.	.	.	.	0
PladumEVm128585	1.50780446685528	0.52113677147485	12.0566229512398	0.000516086980981778	0.0147940183114618	.	.	.	.	.	1
PladumEVm044187	-2.19097126309059	0.805641735751261	12.0461601896834	0.000518991752338569	0.0148631580614404	tr|A0A140LJ27|A0A140LJ27_MOUSE Fc receptor, IgE, low affinity II, alpha polypeptide (Fragment) OS=Mus musculus OX=10090 GN=Fcer2a PE=1 SV=1	NP_002429.1 macrophage mannose receptor 1 precursor [Homo sapiens]	gi|24655071|ref|NP_728586.1| CG9134, isoform A [Drosophila melanogaster]	XP_005098890.2 perlucin [Aplysia californica]	XP_006811675.1 PREDICTED: macrophage mannose receptor 1-like [Saccoglossus kowalevskii]	1
PladumEVm013553	-1.0213741539313	5.04975316666997	12.0276466128671	0.000524172166569379	0.0149992230366646	sp|P23927|CRYAB_MOUSE Alpha-crystallin B chain OS=Mus musculus OX=10090 GN=Cryab PE=1 SV=2	NP_001355175.1 alpha-crystallin B chain isoform 2 [Homo sapiens]	gi|17737499|ref|NP_523827.1| lethal (2) essential for life, isoform A [Drosophila melanogaster]	.	XP_002732724.1 PREDICTED: trichohyalin-like [Saccoglossus kowalevskii]	4
PladumEVm036255	1.11482047239181	0.836833049080262	12.0094508105213	0.000529314525037976	0.0151092485214884	sp|Q3UGR5|HDHD2_MOUSE Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Mus musculus OX=10090 GN=Hdhd2 PE=1 SV=2	XP_016881528.1 haloacid dehalogenase-like hydrolase domain-containing protein 2 isoform X1 [Homo sapiens]	gi|19920940|ref|NP_609219.1| uncharacterized protein Dmel_CG17294 [Drosophila melanogaster]	XP_005103194.1 haloacid dehalogenase-like hydrolase domain-containing protein 2 isoform X2 [Aplysia californica]	XP_002739766.2 PREDICTED: haloacid dehalogenase-like hydrolase domain-containing protein 2-like [Saccoglossus kowalevskii]	5
PladumEVm112199	1.09138856159258	1.43141177313791	12.0040766190114	0.000530843057843416	0.0151281611729128	.	.	.	.	.	0
PladumEVm093236	14.4369205253802	7.5299247166239	11.981714312682	0.000537251362633306	0.0152609962268659	.	.	.	.	.	7
PladumEVm063349	-1.15275874496964	7.470562766617	11.9641611086854	0.000542336203550551	0.0153929200778657	.	.	.	.	.	7
PladumEVm102912	6.21246876251205	2.74283250619987	11.9346081838983	0.000551007150958747	0.0155757595852327	.	.	.	.	.	9
PladumEVm036826	-2.82109824844114	0.400499480504088	11.8986578853949	0.000561744047056574	0.0158400548902242	.	.	.	.	.	0
PladumEVm016136	-1.38276644476808	0.261799196439906	11.89574348596	0.000562623661775328	0.0158400548902242	.	.	.	.	.	0
PladumEVm027291	1.17995510109444	2.04408193394535	11.8671824289727	0.000571317806647099	0.0160718782982633	sp|Q05117|PPA5_MOUSE Tartrate-resistant acid phosphatase type 5 OS=Mus musculus OX=10090 GN=Acp5 PE=1 SV=2	XP_011526371.1 tartrate-resistant acid phosphatase type 5 isoform X1 [Homo sapiens]	.	XP_005095870.1 tartrate-resistant acid phosphatase type 5 [Aplysia californica]	XP_006811313.1 PREDICTED: tartrate-resistant acid phosphatase type 5-like [Saccoglossus kowalevskii]	0
PladumEVm100209	1.31958981261747	2.0241547263284	11.8459683978915	0.0005778631648263	0.0162073846431575	.	.	.	XP_005104662.1 pentraxin fusion protein [Aplysia californica]	XP_006823092.1 PREDICTED: uncharacterized protein LOC102808889 [Saccoglossus kowalevskii]	0
PladumEVm144573	-1.03229787607507	2.40202011823103	11.8436725383429	0.000578576052466101	0.0162073846431575	.	.	.	.	.	5
PladumEVm117282	-2.68533521196517	-0.225580998059709	11.8255267718013	0.000584241832501128	0.0163354427834444	.	.	.	.	.	0
PladumEVm033534	-2.1951872796167	-0.194665182921863	11.8246407102527	0.000584519923889008	0.0163354427834444	.	.	.	.	.	0
PladumEVm111937	6.16482425325047	-0.533711236276415	11.823446989374	0.000584894785829273	0.0163354427834444	.	.	.	.	.	0
PladumEVm031431	-1.86930990301105	0.105018479050011	11.7843882909714	0.000597295160825975	0.0166418625391537	.	.	.	.	.	0
PladumEVm166434	1.37276884902692	2.0021679032716	11.766354518811	0.000603109785388041	0.0167504394210435	.	.	.	.	.	5
PladumEVm022035	2.39117785497888	-0.152558842531724	11.7608610769634	0.000604892367379712	0.0167866039903731	.	.	.	.	.	0
PladumEVm045041	-2.09732798514233	0.628626717940314	11.7456955213258	0.000609841147613014	0.0168837082856189	sp|D3YXG0|HMCN1_MOUSE Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1	XP_011508340.1 hemicentin-1 isoform X1 [Homo sapiens]	gi|45550455|ref|NP_611293.3| Semaphorin-5c, isoform A [Drosophila melanogaster]	XP_035824221.1 uncharacterized protein LOC101853369 [Aplysia californica]	XP_006825050.1 PREDICTED: uncharacterized protein LOC102803094 [Saccoglossus kowalevskii]	0
PladumEVm053214	-1.19474752588715	3.83183564213179	11.7232032865678	0.000617256140377703	0.0170484682123767	.	.	.	.	.	1
PladumEVm105048	2.07044228899804	-0.122379067068183	11.710318109001	0.000621544935802561	0.017153363753559	.	.	.	.	.	0
PladumEVm004500	1.17320552577118	0.558893369883175	11.708031182277	0.000622309271658888	0.0171609026381136	tr|A0A0N4SWD2|A0A0N4SWD2_MOUSE Forkhead box protein M1 (Fragment) OS=Mus musculus OX=10090 GN=Foxm1 PE=4 SV=1	XP_011519236.1 forkhead box protein M1 isoform X6 [Homo sapiens]	gi|17975526|ref|NP_523912.1| forkhead domain 64A, isoform A [Drosophila melanogaster]	XP_005109004.3 serine-rich adhesin for platelets [Aplysia californica]	XP_006813036.1 PREDICTED: forkhead box protein M1 isoform X2 [Saccoglossus kowalevskii]	0
PladumEVm027336	1.50267904319588	0.488409216885053	11.7029095799669	0.000624024456886394	0.0171946297311938	sp|P00375|DYR_MOUSE Dihydrofolate reductase OS=Mus musculus OX=10090 GN=Dhfr PE=1 SV=3	NP_000782.1 dihydrofolate reductase isoform 1 [Homo sapiens]	gi|24647458|ref|NP_732147.1| dihydrofolate reductase, isoform A [Drosophila melanogaster]	XP_035828547.1 dihydrofolate reductase [Aplysia californica]	XP_006815969.1 PREDICTED: dihydrofolate reductase-like [Saccoglossus kowalevskii]	0
