X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm002023	1.1811254714509	5.03879449538393	15.2721449800923	9.30790257676309e-05	0.00433683502353297	tr|E9Q467|E9Q467_MOUSE ATP-binding cassette, sub-family C (CFTR/MRP), member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1	XP_016875808.1 multidrug resistance-associated protein 4 isoform X1 [Homo sapiens]	gi|24648279|ref|NP_650838.1| CG4562, isoform A [Drosophila melanogaster]	XP_005099201.2 multidrug resistance-associated protein 4 [Aplysia californica]	XP_006820924.1 PREDICTED: multidrug resistance-associated protein 4-like [Saccoglossus kowalevskii]	0
PladumEVm129639	-1.51806942622252	0.69914388606709	15.2614482375236	9.36076480680833e-05	0.00434914576575899	.	.	.	.	.	0
PladumEVm014465	1.03923393283926	2.62760419149216	15.2474111003838	9.43059356617818e-05	0.00436996695767506	tr|K9J7B2|K9J7B2_MOUSE UDP-glucuronosyltransferase OS=Mus musculus OX=10090 GN=Ugt1a6b PE=1 SV=1	NP_061948.1 UDP-glucuronosyltransferase 1A10 precursor [Homo sapiens]	gi|19921502|ref|NP_609910.1| uncharacterized protein Dmel_CG17323, isoform A [Drosophila melanogaster]	XP_012938403.2 UDP-glucuronosyltransferase 1A4 [Aplysia californica]	XP_002735096.1 PREDICTED: UDP-glucuronosyltransferase 2C1-like [Saccoglossus kowalevskii]	1
PladumEVm026255	1.16692096978229	0.79048463845696	15.2400771675347	9.46728498177405e-05	0.00438115854275766	tr|A0A494BA82|A0A494BA82_MOUSE 5-hydroxytryptamine receptor 4 OS=Mus musculus OX=10090 GN=Htr4 PE=3 SV=1	NP_001305426.1 kappa-type opioid receptor isoform 1x [Homo sapiens]	gi|24645737|ref|NP_524304.2| Tachykinin-like receptor at 86C, isoform A [Drosophila melanogaster]	XP_035824603.1 5-hydroxytryptamine receptor 4-like [Aplysia californica]	XP_006823267.1 PREDICTED: histamine H2 receptor-like [Saccoglossus kowalevskii]	8
PladumEVm032436	-1.08055117305509	8.83348971294357	15.2309914621321	9.51293974117624e-05	0.00439646298435128	.	.	.	.	.	0
PladumEVm019229	2.37266362589947	-0.187351966834994	15.1642097489546	9.85538105951741e-05	0.00454870751437885	.	.	gi|24663039|ref|NP_648531.1| uncharacterized protein Dmel_CG11570, isoform A [Drosophila melanogaster]	.	.	5
PladumEVm067132	-1.6662024568285	1.93308296603743	15.082488829565	0.000102913548178579	0.0047125772736715	.	.	.	.	.	4
PladumEVm018684	1.08876635234164	1.17857659130111	15.0350843902186	0.000105530958296978	0.00480723096732481	sp|Q8BM72|HSP13_MOUSE Heat shock 70 kDa protein 13 OS=Mus musculus OX=10090 GN=Hspa13 PE=1 SV=1	NP_008879.3 heat shock 70 kDa protein 13 precursor [Homo sapiens]	gi|17738165|ref|NP_524474.1| heat shock protein 68 [Drosophila melanogaster]	XP_005098078.1 heat shock 70 kDa protein 13 [Aplysia californica]	XP_002733972.1 PREDICTED: heat shock 70 kDa protein 13-like, partial [Saccoglossus kowalevskii]	0
PladumEVm035073	-1.96881301426829	-0.748278403597003	15.0131671676485	0.000106763654360316	0.00485073513614444	.	.	.	.	.	0
PladumEVm079020	1.6299356043637	-0.558158244666757	15.0019535107036	0.00010739994072072	0.00487330718031329	tr|Q3UNV4|Q3UNV4_MOUSE Cytochrome P450, family 2, subfamily j, polypeptide 13 OS=Mus musculus OX=10090 GN=Cyp2j13 PE=2 SV=1	NP_000766.2 cytochrome P450 2J2 [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_005100921.1 cytochrome P450 2C3 [Aplysia californica]	XP_002730828.1 PREDICTED: steroid 17-alpha-hydroxylase/17,20 lyase-like [Saccoglossus kowalevskii]	0
PladumEVm014908	1.4315689058697	0.962428605784454	14.9754250673016	0.000108920457201034	0.00493589086140974	sp|Q64459|CP3AB_MOUSE Cytochrome P450 3A11 OS=Mus musculus OX=10090 GN=Cyp3a11 PE=1 SV=1	NP_000756.3 cytochrome P450 3A7 [Homo sapiens]	gi|17647307|ref|NP_523645.1| cytochrome P450-9b1 [Drosophila melanogaster]	XP_005112054.1 cytochrome P450 3A41 isoform X1 [Aplysia californica]	XP_006824666.1 PREDICTED: cytochrome P450 3A8-like [Saccoglossus kowalevskii]	0
PladumEVm125716	-1.58168265760439	1.15393608464498	14.9635331679448	0.000109609073965412	0.00496066248092944	.	.	.	.	.	2
PladumEVm028804	1.96710144191025	0.556723156064554	14.9148185522774	0.0001124760068334	0.00507835670608532	.	.	.	.	.	0
PladumEVm014764	1.58314846520022	0.731928951088038	14.9119752466854	0.000112645652343116	0.00507835670608532	sp|Q8BTN6|LENG9_MOUSE Leukocyte receptor cluster member 9 OS=Mus musculus OX=10090 GN=Leng9 PE=2 SV=1	NP_945339.2 leukocyte receptor cluster member 9 isoform 1 [Homo sapiens]	.	XP_005093492.1 leukocyte receptor cluster member 9 [Aplysia californica]	XP_002733274.1 PREDICTED: uncharacterized protein LOC100371765 [Saccoglossus kowalevskii]	0
PladumEVm117747	-1.17567423953007	1.67361834251179	14.8950538649016	0.0001136606054151	0.00511751017087394	.	.	.	.	.	0
PladumEVm007701	-1.9391411942167	-0.105135635195797	14.8808563270051	0.000114519279293564	0.00514291657999721	tr|Q7TQG5|Q7TQG5_MOUSE Neogenin OS=Mus musculus OX=10090 GN=Neo1 PE=1 SV=1	XP_006721933.1 integrin beta-4 isoform X6 [Homo sapiens]	gi|442615982|ref|NP_996413.2| protein tyrosine phosphatase 10D, isoform F [Drosophila melanogaster]	XP_035826277.1 tyrosine-protein phosphatase 10D [Aplysia californica]	XP_006823546.1 PREDICTED: neurogenic locus notch homolog protein 2-like [Saccoglossus kowalevskii]	1
PladumEVm009216	1.35375565958854	0.957994873703311	14.8722903492248	0.000115040508906339	0.00515969235003667	sp|P06795|MDR1B_MOUSE ATP-dependent translocase ABCB1 OS=Mus musculus OX=10090 GN=Abcb1b PE=1 SV=1	NP_001335874.1 ATP-dependent translocase ABCB1 isoform 1 [Homo sapiens]	gi|85726357|ref|NP_523740.3| multi drug resistance 50 [Drosophila melanogaster]	XP_012936336.1 ATP-dependent translocase ABCB1 isoform X1 [Aplysia californica]	XP_006814548.1 PREDICTED: multidrug resistance protein 1-like [Saccoglossus kowalevskii]	0
PladumEVm056233	-1.91210563157754	1.18069197926661	14.8525093694863	0.000116253300846812	0.0052025120440496	.	.	.	.	.	0
PladumEVm114246	-1.50159047983982	2.00174650228387	14.8518650195032	0.000116293022307528	0.0052025120440496	.	.	.	.	.	3
PladumEVm022155	-1.61171360175526	-0.359478003256667	14.8358369832177	0.000117285491727513	0.00523653630520832	.	.	gi|17864322|ref|NP_524730.1| innexin 3, isoform A [Drosophila melanogaster]	NP_001191577.1 pannexin1 [Aplysia californica]	.	0
PladumEVm127459	-1.25816990653326	5.19393235037218	14.8347464406792	0.000117353327999603	0.00523653630520832	.	.	.	.	.	2
PladumEVm070406	-1.25787751098136	2.41533426031099	14.8275389974228	0.000117802655023299	0.00524988133145285	sp|A3KMP2|TTC38_MOUSE Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2	XP_011528561.1 tetratricopeptide repeat protein 38 isoform X1 [Homo sapiens]	.	XP_005104787.1 tetratricopeptide repeat protein 38 [Aplysia californica]	XP_006813084.1 PREDICTED: tetratricopeptide repeat protein 38-like [Saccoglossus kowalevskii]	1
PladumEVm102822	-1.04471068789308	1.46033068559196	14.7444488447488	0.000123109451865149	0.00547241875154764	.	.	.	.	.	0
PladumEVm081320	-1.42502085864271	3.54925469621352	14.7266643840552	0.000124276217623518	0.00551026239536561	.	.	.	.	.	2
PladumEVm022377	1.25644731275038	0.925165712122946	14.7199180479369	0.000124721723832475	0.00552300672874885	.	.	.	XP_012939472.1 uncharacterized protein LOC101845778 [Aplysia californica]	XP_002737959.1 PREDICTED: uncharacterized protein LOC100368081 [Saccoglossus kowalevskii]	2
PladumEVm081155	4.08706516668368	0.78768681408581	14.6995125921656	0.000126079043994854	0.00556196429057603	sp|Q64459|CP3AB_MOUSE Cytochrome P450 3A11 OS=Mus musculus OX=10090 GN=Cyp3a11 PE=1 SV=1	NP_001243426.2 CYP3A7-CYP3A51P protein [Homo sapiens]	gi|19921824|ref|NP_610390.1| Cyp6a13 [Drosophila melanogaster]	XP_005094361.2 cytochrome P450 3A11 [Aplysia californica]	XP_006823962.1 PREDICTED: cytochrome P450 3A29-like [Saccoglossus kowalevskii]	0
PladumEVm035555	1.51915777270772	1.46362883855845	14.6515354731189	0.000129329242203145	0.00569097530646813	.	.	.	.	.	0
PladumEVm135378	1.6606445585058	0.682124865624283	14.6122520988975	0.00013205320547645	0.00579623988208753	.	.	.	.	.	6
PladumEVm169807	1.82679247555183	0.783183717923509	14.5526648210242	0.000136295747074029	0.00597099915133721	.	.	.	.	.	0
PladumEVm117039	-1.56873098458641	0.856107785682997	14.5515493080392	0.000136376465347237	0.00597099915133721	.	.	.	.	.	6
PladumEVm002637	1.44349809483245	2.1271250305694	14.5283342678982	0.000138067267281842	0.006037462142128	sp|Q6NXK2|ZN532_MOUSE Zinc finger protein 532 OS=Mus musculus OX=10090 GN=Znf532 PE=1 SV=1	NP_001161816.1 ras-responsive element-binding protein 1 isoform 2 [Homo sapiens]	gi|24585983|ref|NP_610211.1| uncharacterized protein Dmel_CG30431 [Drosophila melanogaster]	XP_005110491.2 uncharacterized protein LOC101846924 [Aplysia californica]	XP_002730599.1 PREDICTED: zinc finger protein 850-like [Saccoglossus kowalevskii]	8
PladumEVm028235	-1.53033866856217	1.29854595236518	14.4988503276103	0.000140245108113738	0.00611738306165531	sp|O70624|MYOC_MOUSE Myocilin OS=Mus musculus OX=10090 GN=Myoc PE=1 SV=1	NP_000252.1 myocilin precursor [Homo sapiens]	gi|45549584|ref|NP_573262.2| CG6867 [Drosophila melanogaster]	XP_005111928.2 noelin-2 [Aplysia californica]	XP_006818126.1 PREDICTED: collagen alpha-1(I) chain-like [Saccoglossus kowalevskii]	6
PladumEVm085871	-1.94506524017447	4.15201628214804	14.4403639337384	0.000144668130218555	0.00630244364302505	.	.	.	.	.	8
PladumEVm127982	-1.84089807844311	0.0775141549355857	14.4080519130704	0.000147171682640383	0.00639649038226972	.	.	.	.	.	3
PladumEVm037151	1.08266180333093	1.2718719773994	14.4077784170357	0.000147193058397345	0.00639649038226972	.	.	.	XP_005111229.1 uncharacterized protein LOC101853507 [Aplysia californica]	XP_006819098.1 PREDICTED: uncharacterized protein LOC102807910 [Saccoglossus kowalevskii]	3
PladumEVm075732	3.04346409036123	0.992239081616037	14.3814450537648	0.00014926591764776	0.00647851167291314	.	.	.	.	.	0
PladumEVm027044	1.54064890115992	1.30739115229037	14.359956470185	0.000150979177632847	0.00653663133496164	.	.	.	.	.	0
PladumEVm119097	-1.14441332317763	2.05004014068777	14.3243904689251	0.000153858437246429	0.00663661720858392	.	.	.	.	.	2
PladumEVm149662	-1.32695247329707	2.22724453261396	14.2855756257651	0.000157063853949168	0.00675819457282018	.	.	.	.	.	0
PladumEVm081947	1.32784231001312	2.24303270582056	14.271101308935	0.000158276317230463	0.0067936317539498	sp|Q9QZE5|COPG1_MOUSE Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1	XP_011510851.1 coatomer subunit gamma-1 isoform X1 [Homo sapiens]	gi|281362913|ref|NP_001163784.1| coat protein (coatomer) gamma, isoform C [Drosophila melanogaster]	XP_012939065.1 coatomer subunit gamma-2 [Aplysia californica]	NP_001171865.1 coatomer subunit gamma-2 [Saccoglossus kowalevskii]	1
PladumEVm023708	1.11280427993632	2.47973845850764	14.2238846587966	0.000162297407942886	0.00694915335308395	sp|Q80TB8|VAT1L_MOUSE Synaptic vesicle membrane protein VAT-1 homolog-like OS=Mus musculus OX=10090 GN=Vat1l PE=1 SV=2	NP_671713.1 quinone oxidoreductase PIG3 isoform 1 [Homo sapiens]	gi|442625663|ref|NP_001137778.2| fatty acid synthase 1, isoform C [Drosophila melanogaster]	XP_005096625.2 quinone oxidoreductase PIG3 [Aplysia californica]	XP_002732164.1 PREDICTED: quinone oxidoreductase PIG3-like [Saccoglossus kowalevskii]	3
PladumEVm003703	1.16453033983386	1.94671692026517	14.1798804800994	0.000166137499104183	0.00709618347335091	tr|A0A1W2P6L9|A0A1W2P6L9_MOUSE Peroxidasin homolog OS=Mus musculus OX=10090 GN=Pxdn PE=1 SV=1	NP_003349.1 ceramide glucosyltransferase [Homo sapiens]	gi|24647689|ref|NP_650627.1| CG5873 [Drosophila melanogaster]	XP_035828376.1 chorion peroxidase [Aplysia californica]	XP_006814927.1 PREDICTED: peroxidasin-like, partial [Saccoglossus kowalevskii]	8
PladumEVm093845	-4.02016200636016	-0.198069549447631	14.1430393948365	0.000169422788355516	0.00721006431468133	.	.	.	.	.	0
PladumEVm023339	1.54407541439328	1.00956825615802	14.1046159874793	0.000172918915722005	0.00734096475870127	tr|J3QPW5|J3QPW5_MOUSE Major facilitator superfamily domain-containing 4B4 OS=Mus musculus OX=10090 GN=Mfsd4b4 PE=4 SV=1	XP_016866972.1 sodium-dependent glucose transporter 1 isoform X1 [Homo sapiens]	.	XP_035824911.1 sodium-dependent glucose transporter 1C [Aplysia californica]	XP_002732247.2 PREDICTED: sodium-dependent glucose transporter 1-like, partial [Saccoglossus kowalevskii]	6
PladumEVm101091	1.42973130342431	0.870168734511858	14.0775999035049	0.000175420519364024	0.00741114573888712	.	.	.	XP_035827748.1 serine-rich adhesin for platelets-like [Aplysia californica]	.	0
PladumEVm030730	1.02584371908456	2.06036177468051	14.0244757367541	0.000180446475326268	0.00760508974840104	sp|Q921X9|PDIA5_MOUSE Protein disulfide-isomerase A5 OS=Mus musculus OX=10090 GN=Pdia5 PE=1 SV=1	NP_006801.1 protein disulfide-isomerase A5 precursor [Homo sapiens]	gi|24649895|ref|NP_651326.1| uncharacterized protein Dmel_CG11790, isoform A [Drosophila melanogaster]	XP_012941625.1 uncharacterized protein LOC101853718 [Aplysia californica]	XP_006826113.1 PREDICTED: uncharacterized protein LOC102803488 [Saccoglossus kowalevskii]	8
PladumEVm071465	1.50170271497998	0.369739779397258	14.02021114566	0.000180856173536612	0.00761317330987432	.	.	.	.	.	0
PladumEVm105642	-2.75838181424042	0.195220473373124	13.9935698137932	0.000183436895561931	0.00771251708067186	.	.	.	.	.	0
PladumEVm059801	-1.1269155318354	3.1062668866091	13.9536909380945	0.000187369419712769	0.00784742149527041	sp|Q922P9|GLYR1_MOUSE Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1	XP_016879278.1 putative oxidoreductase GLYR1 isoform X7 [Homo sapiens]	gi|320544858|ref|NP_001188767.1| CG4747, isoform B [Drosophila melanogaster]	XP_005096212.1 putative oxidoreductase GLYR1 [Aplysia californica]	XP_002738027.1 PREDICTED: putative oxidoreductase GLYR1-like [Saccoglossus kowalevskii]	1
PladumEVm053311	-2.3317383184497	2.91423766955961	13.9286320526814	0.000189883857384658	0.00793582786263465	.	.	.	.	.	9
PladumEVm016183	-1.38772888167345	-0.139758783608493	13.9090195990974	0.000191875484755593	0.00800401401714955	.	.	.	.	.	0
PladumEVm032736	-1.02550654475077	4.21294143198417	13.906636982456	0.000192118866536884	0.00800401401714955	sp|Q8K385|FRRS1_MOUSE Ferric-chelate reductase 1 OS=Mus musculus OX=10090 GN=FRRS1 PE=1 SV=1	XP_011539754.1 ferric-chelate reductase 1 isoform X2 [Homo sapiens]	gi|665401252|ref|NP_001286472.1| CG8399, isoform B [Drosophila melanogaster]	XP_012942974.1 putative ferric-chelate reductase 1 homolog [Aplysia californica]	XP_006811952.1 PREDICTED: putative ferric-chelate reductase 1-like, partial [Saccoglossus kowalevskii]	0
PladumEVm022260	-1.13602276283475	0.941263213066017	13.8770696151742	0.000195165144985041	0.00811770833408612	.	.	.	.	.	2
PladumEVm045578	2.4666854069278	-0.536276196836232	13.8272012068644	0.000200413670019448	0.00832610370607548	sp|P51910|APOD_MOUSE Apolipoprotein D OS=Mus musculus OX=10090 GN=Apod PE=1 SV=1	NP_001638.1 apolipoprotein D precursor [Homo sapiens]	gi|28574799|ref|NP_787960.1| neural lazarillo, isoform A [Drosophila melanogaster]	XP_012941899.1 apolipoprotein D-like [Aplysia californica]	XP_002740546.1 PREDICTED: apolipoprotein D-like [Saccoglossus kowalevskii]	1
PladumEVm012706	1.09676938269027	0.840830653752639	13.8173208148185	0.000201470315667392	0.00835358768328517	sp|Q8BL43|RASFA_MOUSE Ras association domain-containing protein 10 OS=Mus musculus OX=10090 GN=Rassf10 PE=1 SV=2	XP_011537290.1 ras association domain-containing protein 9 isoform X1 [Homo sapiens]	gi|24664844|ref|NP_730077.1| uncharacterized protein Dmel_CG32150, isoform A [Drosophila melanogaster]	XP_005096038.1 uncharacterized protein LOC101846278 [Aplysia californica]	XP_006820156.1 PREDICTED: ras association domain-containing protein 10-like isoform X2 [Saccoglossus kowalevskii]	0
PladumEVm079938	-1.36471253429596	3.81220398202999	13.8020265475945	0.000203117020353426	0.00838791335187367	.	.	.	.	.	6
PladumEVm059299	-1.05945122373522	8.75328558855146	13.8001806117035	0.000203316683644619	0.00838791335187367	sp|Q9ER97|NGB_MOUSE Neuroglobin OS=Mus musculus OX=10090 GN=Ngb PE=1 SV=1	NP_067080.1 neuroglobin [Homo sapiens]	.	.	XP_002732485.1 PREDICTED: cytoglobin-1-like [Saccoglossus kowalevskii]	0
PladumEVm015081	1.05860829116301	1.41181930500294	13.7965840234782	0.000203706272132319	0.00839303471937627	.	.	gi|386768836|ref|NP_001245807.1| chitin deacetylase-like 5, isoform H [Drosophila melanogaster]	XP_012941026.1 chitin deacetylase 7 [Aplysia californica]	.	0
PladumEVm066706	-1.23252884541045	5.42317413842326	13.7648523319844	0.000207176258119457	0.00851591915580672	.	.	.	.	.	0
PladumEVm072187	-1.59475634445623	1.6690889335434	13.757497083928	0.000207989048957618	0.00853928246948322	.	.	.	.	.	7
PladumEVm100191	-2.04604736849476	0.183850331102693	13.741203237129	0.000209801058793443	0.00859348088298252	.	.	.	.	.	0
PladumEVm106945	-1.2850895224888	1.72272654922269	13.7250792205442	0.000211609839835788	0.0086472937941785	.	.	.	.	.	0
PladumEVm048705	1.05116848086526	2.00309950674327	13.7074838450112	0.000213601610570666	0.00871848910248655	tr|A0A140LHR3|A0A140LHR3_MOUSE Microsomal signal peptidase 25 kDa subunit OS=Mus musculus OX=10090 GN=Spcs2 PE=1 SV=1	NP_055567.2 signal peptidase complex subunit 2 [Homo sapiens]	gi|24641313|ref|NP_572723.1| spase 25-subunit, isoform A [Drosophila melanogaster]	XP_035827705.1 probable signal peptidase complex subunit 2 isoform X3 [Aplysia californica]	XP_002742273.2 PREDICTED: probable signal peptidase complex subunit 2-like isoform X1 [Saccoglossus kowalevskii]	2
PladumEVm023517	1.14247006043526	1.13363553552454	13.6777071139233	0.000217015421991965	0.00883718161885461	sp|P60710|ACTB_MOUSE Actin, cytoplasmic 1 OS=Mus musculus OX=10090 GN=Actb PE=1 SV=1	NP_001092.1 actin, cytoplasmic 1 [Homo sapiens]	gi|17137090|ref|NP_477091.1| actin 87E, isoform A [Drosophila melanogaster]	XP_012944352.1 actin, cytoplasmic [Aplysia californica]	XP_006821146.1 PREDICTED: actin 2 isoform X2 [Saccoglossus kowalevskii]	1
PladumEVm016048	1.61873304462236	-0.0920717043773371	13.6209743301705	0.000223672575511028	0.00908179571751172	sp|Q3UMR0|ANR27_MOUSE Ankyrin repeat domain-containing protein 27 OS=Mus musculus OX=10090 GN=Ankrd27 PE=1 SV=2	NP_001295167.1 ankyrin repeat domain-containing protein 29 isoform 2 [Homo sapiens]	gi|28558750|ref|NP_787123.1| ankyrin, isoform C [Drosophila melanogaster]	XP_035826279.1 transient receptor potential cation channel subfamily A member 1 homolog [Aplysia californica]	XP_006815125.1 PREDICTED: ankyrin-1-like [Saccoglossus kowalevskii]	0
PladumEVm025213	-1.34162395727089	6.86800923141534	13.620317171407	0.000223750881662155	0.00908179571751172	sp|Q7TQN3|WFKN2_MOUSE WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 OS=Mus musculus OX=10090 GN=Wfikkn2 PE=1 SV=2	NP_001317270.1 WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2 isoform 2 [Homo sapiens]	gi|281362743|ref|NP_788751.2| papilin, isoform F [Drosophila melanogaster]	XP_012945199.1 papilin-like [Aplysia californica]	XP_002734929.1 PREDICTED: uncharacterized protein LOC100329048, partial [Saccoglossus kowalevskii]	9
PladumEVm033306	-1.57128221104736	1.02716926157825	13.6095675393986	0.000225035722108248	0.00912125649041774	.	.	.	.	.	1
PladumEVm011642	1.85541620514003	1.16765317597407	13.6020847860691	0.000225934477933563	0.00914580765156238	sp|Q49B93|SC5AC_MOUSE Sodium-coupled monocarboxylate transporter 2 OS=Mus musculus OX=10090 GN=Slc5a12 PE=1 SV=1	NP_848593.2 sodium-coupled monocarboxylate transporter 2 [Homo sapiens]	gi|28573698|ref|NP_611465.2| uncharacterized protein Dmel_CG10444 [Drosophila melanogaster]	XP_012943004.1 sodium-coupled monocarboxylate transporter 1 [Aplysia californica]	XP_002734548.2 PREDICTED: sodium-coupled monocarboxylate transporter 1-like [Saccoglossus kowalevskii]	1
PladumEVm095904	-1.04765597198097	3.8647480935934	13.6001706331963	0.000226164967828212	0.00914580765156238	.	.	.	.	.	10
PladumEVm059973	-1.18050530859493	2.16215630384592	13.5908355548865	0.00022729243748373	0.00917017375663284	.	.	.	.	.	9
PladumEVm026623	-1.03712040951855	0.746466419277178	13.5870996680468	0.000227745234750085	0.00917167572368492	.	.	.	.	.	3
PladumEVm086979	1.02228743529435	2.55497114358317	13.5861978252872	0.000227854676097155	0.00917167572368492	.	.	.	.	.	0
PladumEVm028687	-1.17995105310256	1.21232091978542	13.5275918125232	0.000235081507215143	0.00939935118603287	.	.	.	.	.	1
PladumEVm050702	-1.6939791848723	-0.0996848525085667	13.527244503066	0.00023512501607352	0.00939935118603287	sp|P0DP27|CALM2_MOUSE Calmodulin-2 OS=Mus musculus OX=10090 GN=Calm2 PE=1 SV=1	NP_001292553.1 calmodulin-2 isoform 1 [Homo sapiens]	gi|17647231|ref|NP_523710.1| calmodulin, isoform A [Drosophila melanogaster]	NP_001191509.1 calmodulin [Aplysia californica]	NP_001171813.1 calmodulin [Saccoglossus kowalevskii]	0
PladumEVm019989	3.1521684567939	-0.333800991081474	13.5148002674607	0.000236689321798668	0.00945107224494133	tr|Q8BVQ9|Q8BVQ9_MOUSE 26S proteasome AAA-ATPase subunit RPT1 OS=Mus musculus OX=10090 GN=Psmc2 PE=1 SV=1	NP_002794.1 26S proteasome regulatory subunit 7 isoform 1 [Homo sapiens]	gi|17137738|ref|NP_477473.1| regulatory particle triple-A ATPase 1 [Drosophila melanogaster]	XP_005111295.1 26S proteasome regulatory subunit 7 [Aplysia californica]	XP_002737255.1 PREDICTED: 26S protease regulatory subunit 7 [Saccoglossus kowalevskii]	2
PladumEVm151288	-1.13962680297971	0.384667317797742	13.4508977232894	0.00024488897413369	0.00975618684977993	.	.	.	.	.	1
PladumEVm054709	-1.14978270437172	6.5223224884096	13.4025397891405	0.000251283822592465	0.00995420122172122	.	.	.	.	XP_002739222.1 PREDICTED: cytoglobin-1-like [Saccoglossus kowalevskii]	3
PladumEVm113147	1.0156504383453	6.38331386963321	13.3843907945148	0.000253727049834936	0.0100282459210213	sp|Q62426|CYTB_MOUSE Cystatin-B OS=Mus musculus OX=10090 GN=Cstb PE=1 SV=1	NP_000091.1 cystatin-B [Homo sapiens]	.	XP_005090624.1 cystatin-B isoform X2 [Aplysia californica]	XP_002733811.1 PREDICTED: cystatin-B-like [Saccoglossus kowalevskii]	6
PladumEVm062111	-1.55890757122432	2.19008541372791	13.3233672774064	0.000262119045399594	0.0103482229686061	.	.	.	.	.	5
PladumEVm022893	1.5388649143472	1.57201900018457	13.311392189642	0.000263798421121243	0.0104027686631548	.	.	.	.	.	1
PladumEVm030115	1.45161168164314	0.704278040889862	13.2917144418091	0.00026658159742949	0.0105006701607542	.	.	.	XP_005101442.1 uncharacterized protein LOC101851743 [Aplysia californica]	XP_002737958.1 PREDICTED: uncharacterized protein LOC100367931 [Saccoglossus kowalevskii]	0
PladumEVm025574	-2.26402837552795	-0.185454030676656	13.2526710990018	0.000272191737836051	0.0107095800993849	sp|P35428|HES1_MOUSE Transcription factor HES-1 OS=Mus musculus OX=10090 GN=Hes1 PE=1 SV=1	NP_005515.1 transcription factor HES-1 [Homo sapiens]	gi|17136808|ref|NP_476923.1| deadpan [Drosophila melanogaster]	XP_035828630.1 probable serine/threonine-protein kinase tsuA [Aplysia californica]	NP_001158466.1 hairy and enhancer of split 1 [Saccoglossus kowalevskii]	0
PladumEVm076008	-1.46994960136627	2.36304503882853	13.2281515542461	0.000275775639776401	0.0108262079529749	.	.	.	.	.	2
PladumEVm066174	1.10452513751865	1.98088888465243	13.2193050876669	0.000277080329499631	0.0108586136156081	.	.	.	.	.	2
PladumEVm018467	-1.01279565591131	1.90698210083996	13.2183423949933	0.000277222683680771	0.0108586136156081	sp|Q64449|MRC2_MOUSE C-type mannose receptor 2 OS=Mus musculus OX=10090 GN=Mrc2 PE=1 SV=3	NP_006030.2 C-type mannose receptor 2 precursor [Homo sapiens]	.	XP_005097625.3 macrophage mannose receptor 1 [Aplysia californica]	XP_002742001.2 PREDICTED: uncharacterized protein LOC100372598 [Saccoglossus kowalevskii]	2
PladumEVm136938	-5.71370882743597	-1.21704104341112	13.2159399298639	0.000277578259883955	0.0108603659821786	.	.	.	.	.	0
PladumEVm033721	2.6110315239831	-0.0483873413434968	13.2130621438226	0.000278004791065689	0.0108648874664923	.	.	.	.	.	0
PladumEVm022713	1.27579278252134	0.288956199801293	13.1950707071487	0.000280686410706512	0.0109452036871371	.	.	.	.	XP_006820853.1 PREDICTED: membrane-spanning 4-domains subfamily A member 8-like isoform X2 [Saccoglossus kowalevskii]	0
PladumEVm009107	1.18428726362345	3.00053118846239	13.1912777042671	0.000281255076739118	0.0109551517571773	sp|P46978|STT3A_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus OX=10090 GN=Stt3a PE=1 SV=1	XP_011541109.1 dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A isoform X1 [Homo sapiens]	gi|20129103|ref|NP_608425.1| CG1518, isoform A [Drosophila melanogaster]	XP_005108238.1 dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A [Aplysia californica]	XP_006823403.1 PREDICTED: LOW QUALITY PROTEIN: dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B-like [Saccoglossus kowalevskii]	8
PladumEVm106858	-1.68887279214346	0.147128293618973	13.1630675316808	0.000285521090211455	0.0110230070396663	.	.	.	.	.	6
PladumEVm004047	1.06336566843681	0.763121038962818	13.1133659706072	0.000293196426912937	0.011269515907493	sp|Q3TDN0|DISP1_MOUSE Protein dispatched homolog 1 OS=Mus musculus OX=10090 GN=Disp1 PE=1 SV=2	XP_016858101.1 protein dispatched homolog 1 isoform X2 [Homo sapiens]	gi|24644456|ref|NP_524734.2| dispatched [Drosophila melanogaster]	XP_005097030.2 protein dispatched homolog 1-like [Aplysia californica]	XP_002736516.1 PREDICTED: protein dispatched homolog 1-like [Saccoglossus kowalevskii]	7
PladumEVm082178	-1.22991778727381	0.373717216876087	13.0825101788009	0.000298065757045404	0.0114440873466037	.	.	.	.	.	6
