X..	X.logFC.	X.logCPM.	X.LR.	X.PValue.	X.FDR.	Mouse	Human	Drosophila	Aplysia clifornica	Saccoglossus kowalevskii	Cluster
PladumEVm067558	-6.9823161417536	-0.430301890697488	9.63804317543364	0.00190588172237217	0.0348819284955272	sp|Q9QYK7|RNF11_MOUSE RING finger protein 11 OS=Mus musculus OX=10090 GN=Rnf11 PE=1 SV=1	NP_055187.1 RING finger protein 11 [Homo sapiens]	gi|24638597|ref|NP_726563.1| uncharacterized protein Dmel_CG32850, isoform A [Drosophila melanogaster]	XP_005107733.1 RING finger protein 11 [Aplysia californica]	XP_002742292.1 PREDICTED: RING finger protein 11-like [Saccoglossus kowalevskii]	0
PladumEVm068628	1.46640931150128	0.398022199441217	9.62871938322256	0.00191558127266352	0.0349678652484801	.	.	.	.	.	3
PladumEVm037426	1.05355851023693	1.66138113406512	9.62424319589912	0.00192025561798975	0.0350348882699446	sp|Q9CX98|CP2U1_MOUSE Cytochrome P450 2U1 OS=Mus musculus OX=10090 GN=Cyp2u1 PE=2 SV=2	NP_898898.1 cytochrome P450 2U1 [Homo sapiens]	gi|24643092|ref|NP_728191.1| cytochrome P450-18a1, isoform A [Drosophila melanogaster]	XP_012935790.1 cytochrome P450 1A1 [Aplysia californica]	XP_002737962.1 PREDICTED: cytochrome P450 1A1-like [Saccoglossus kowalevskii]	2
PladumEVm094722	2.32599487329117	-0.148274517953822	9.62323640984321	0.00192130856564383	0.0350358037447964	.	.	.	XP_005092196.1 alpha-aminoadipic semialdehyde synthase, mitochondrial [Aplysia californica]	.	0
PladumEVm058452	-1.65355057543935	0.854977492455693	9.61513050427046	0.00192980748528676	0.0351724276100335	sp|P70699|LYAG_MOUSE Lysosomal alpha-glucosidase OS=Mus musculus OX=10090 GN=Gaa PE=1 SV=2	XP_016868261.1 maltase-glucoamylase, intestinal isoform X1 [Homo sapiens]	.	XP_035824593.1 sucrase-isomaltase, intestinal [Aplysia californica]	XP_006814115.1 PREDICTED: maltase-glucoamylase, intestinal-like [Saccoglossus kowalevskii]	1
PladumEVm031613	-1.31261415108027	0.0127407883265342	9.61414491066331	0.00193084346067075	0.0351729612473281	sp|Q8K0T4|KATL1_MOUSE Katanin p60 ATPase-containing subunit A-like 1 OS=Mus musculus OX=10090 GN=Katnal1 PE=1 SV=1	XP_024305193.1 katanin p60 ATPase-containing subunit A-like 1 isoform X2 [Homo sapiens]	gi|24644145|ref|NP_524997.2| katanin 60, isoform A [Drosophila melanogaster]	XP_005093317.1 katanin p60 ATPase-containing subunit A1 [Aplysia californica]	XP_006819329.1 PREDICTED: LOW QUALITY PROTEIN: katanin p60 ATPase-containing subunit A1-like, partial [Saccoglossus kowalevskii]	5
PladumEVm022294	2.23186001445911	0.528777185585917	9.61073786394746	0.00193442901445172	0.0352015704874629	.	.	.	.	.	4
PladumEVm055718	3.75783035994216	0.602338859835959	9.60116810903534	0.00194453631032459	0.0353486754143762	tr|A2AF82|A2AF82_MOUSE Activator of 90 kDa heat shock protein ATPase homolog 2 (Fragment) OS=Mus musculus OX=10090 GN=Ahsa2 PE=1 SV=1	NP_036243.1 activator of 90 kDa heat shock protein ATPase homolog 1 isoform 1 [Homo sapiens]	gi|24585720|ref|NP_610121.2| CG1416, isoform A [Drosophila melanogaster]	XP_005104369.1 activator of 90 kDa heat shock protein ATPase homolog 1 [Aplysia californica]	XP_002737804.1 PREDICTED: activator of 90 kDa heat shock protein ATPase homolog 1-like [Saccoglossus kowalevskii]	4
PladumEVm011902	2.57069572874109	1.30861331699889	9.59772988763232	0.00194818071801363	0.0353965086358181	sp|Q9JHU9|INO1_MOUSE Inositol-3-phosphate synthase 1 OS=Mus musculus OX=10090 GN=Isyna1 PE=1 SV=1	NP_057452.1 inositol-3-phosphate synthase 1 isoform 1 [Homo sapiens]	gi|17137626|ref|NP_477405.1| inos [Drosophila melanogaster]	XP_035824412.1 inositol-3-phosphate synthase isoform X1 [Aplysia californica]	XP_002739775.1 PREDICTED: inositol-3-phosphate synthase 1-A-like [Saccoglossus kowalevskii]	4
PladumEVm004293	2.45278736345313	4.96095341984764	9.59126484339542	0.00195505222600887	0.0355028948672161	.	.	.	.	.	4
PladumEVm110173	2.33012261664268	0.803455439244927	9.58762202970398	0.00195893488469971	0.0355549225644277	.	.	.	.	.	4
PladumEVm058955	1.22625381265351	0.468693135941243	9.57171996598364	0.00197597570716822	0.0358069261885991	.	.	.	.	.	0
PladumEVm006977	1.8866728432163	1.03840827785936	9.57161355594161	0.00197609024207509	0.0358069261885991	sp|P31649|S6A13_MOUSE Sodium- and chloride-dependent GABA transporter 2 OS=Mus musculus OX=10090 GN=Slc6a13 PE=1 SV=1	NP_057699.2 sodium- and chloride-dependent GABA transporter 2 isoform 1 [Homo sapiens]	gi|17136952|ref|NP_477013.1| inebriated, isoform A [Drosophila melanogaster]	XP_005102026.2 sodium- and chloride-dependent neutral and basic amino acid transporter B(0+) [Aplysia californica]	XP_002741097.1 PREDICTED: sodium-dependent proline transporter-like [Saccoglossus kowalevskii]	4
PladumEVm018755	1.26757129631387	0.882909061936873	9.56290028877754	0.00198549168167487	0.0359063632846989	.	.	.	XP_005103854.2 uncharacterized protein LOC101855660 [Aplysia californica]	XP_006819146.1 PREDICTED: uncharacterized protein LOC100369968 [Saccoglossus kowalevskii]	5
PladumEVm025586	1.00186358773987	1.19122526991226	9.55092345661514	0.00199848849854656	0.0361040277408057	sp|Q9EQC1|3BHS7_MOUSE 3 beta-hydroxysteroid dehydrogenase type 7 OS=Mus musculus OX=10090 GN=Hsd3b7 PE=1 SV=1	NP_001159592.1 3 beta-hydroxysteroid dehydrogenase/Delta 5--_4-isomerase type 2 [Homo sapiens]	gi|21355349|ref|NP_648957.1| CG7724 [Drosophila melanogaster]	XP_005094948.2 uncharacterized protein LOC101847324 [Aplysia californica]	XP_002738669.1 PREDICTED: 3 beta-hydroxysteroid dehydrogenase/Delta 5--_4-isomerase-like [Saccoglossus kowalevskii]	0
PladumEVm045597	2.33913477950377	1.31063900464448	9.53664645143265	0.00201409413319526	0.0363483651444778	.	.	.	.	.	4
PladumEVm098698	1.42960014970687	1.8036423494913	9.53520822346994	0.00201567303829652	0.0363580796515447	.	.	.	.	.	5
PladumEVm019806	2.18997691387399	0.766614356070249	9.52247337286406	0.00202970839026242	0.0365169832375791	.	.	.	.	.	4
PladumEVm031883	-1.21698897966957	1.5669732311359	9.51777368216903	0.00203491301734174	0.036572955716514	sp|P54116|STOM_MOUSE Stomatin OS=Mus musculus OX=10090 GN=Stom PE=1 SV=3	NP_004090.4 erythrocyte band 7 integral membrane protein isoform a [Homo sapiens]	gi|62484448|ref|NP_729016.2| uncharacterized protein Dmel_CG42540, isoform B [Drosophila melanogaster]	XP_012946744.1 band 7 protein AGAP004871 [Aplysia californica]	NP_001161585.1 MEC2-like protein [Saccoglossus kowalevskii]	1
PladumEVm091875	-1.40930215400982	0.258031325849738	9.50895195839972	0.00204471912009463	0.0367107259995413	.	.	gi|116007594|ref|NP_001036493.1| down syndrome cell adhesion molecule 1, isoform R [Drosophila melanogaster]	.	.	0
PladumEVm008198	2.76409198587305	0.876190599231826	9.5080444034007	0.00204573065975291	0.0367107259995413	.	.	.	.	.	4
PladumEVm064098	1.40114247479738	0.403442992476528	9.50638056889259	0.00204758644897447	0.0367251657806566	tr|B2RR24|B2RR24_MOUSE Zinc finger protein 236 OS=Mus musculus OX=10090 GN=Zfp236 PE=1 SV=1	XP_011524468.1 zinc finger protein 236 isoform X2 [Homo sapiens]	gi|221378820|ref|NP_650092.4| uncharacterized protein Dmel_CG14710 [Drosophila melanogaster]	XP_005096662.1 uncharacterized protein LOC101849454 [Aplysia californica]	XP_006813146.1 PREDICTED: zinc finger protein 135-like [Saccoglossus kowalevskii]	0
PladumEVm044368	1.65499453099991	-0.308057762629759	9.49765636610885	0.0020573451321165	0.0368100453712111	tr|A0A1D5RMB0|A0A1D5RMB0_MOUSE Alcohol dehydrogenase 6B (class V) OS=Mus musculus OX=10090 GN=Adh6b PE=3 SV=1	NP_003095.2 sorbitol dehydrogenase [Homo sapiens]	gi|17137530|ref|NP_477348.1| sorbitol dehydrogenase 1, isoform A [Drosophila melanogaster]	XP_005101843.1 L-threonine 3-dehydrogenase [Aplysia californica]	XP_006820579.1 PREDICTED: alcohol dehydrogenase 3, mitochondrial-like [Saccoglossus kowalevskii]	0
PladumEVm100365	-1.77936557082331	1.28981966251213	9.49650177130496	0.00205864016300829	0.0368100453712111	.	.	.	.	.	5
PladumEVm095826	-1.2714985968463	1.37219552027226	9.4902080415744	0.00206571396166251	0.0368972657779385	sp|P13745|GSTA1_MOUSE Glutathione S-transferase A1 OS=Mus musculus OX=10090 GN=Gsta1 PE=1 SV=2	XP_011512837.1 glutathione S-transferase A4 isoform X2 [Homo sapiens]	.	XP_012939045.1 glutathione S-transferase alpha-5 [Aplysia californica]	XP_006822382.1 PREDICTED: glutathione S-transferase A4-like [Saccoglossus kowalevskii]	0
PladumEVm020676	2.55594187664639	-0.902153047108486	9.48711148846849	0.00206920335499464	0.0369233381103971	sp|Q8K2L8|TPC12_MOUSE Trafficking protein particle complex subunit 12 OS=Mus musculus OX=10090 GN=Trappc12 PE=1 SV=2	XP_011508658.1 trafficking protein particle complex subunit 12 isoform X7 [Homo sapiens]	.	XP_012938346.1 trafficking protein particle complex subunit 12 [Aplysia californica]	XP_006811107.1 PREDICTED: trafficking protein particle complex subunit 12-like [Saccoglossus kowalevskii]	4
PladumEVm030293	-1.74860754812873	-0.180261881118467	9.4785295317559	0.00207890532046505	0.0369982037349099	tr|F6YNQ1|F6YNQ1_MOUSE Glutamate receptor OS=Mus musculus OX=10090 GN=Gria1 PE=1 SV=1	NP_001244949.1 glutamate receptor 1 isoform 4 [Homo sapiens]	gi|17136702|ref|NP_476855.1| glutamate receptor IA [Drosophila melanogaster]	NP_001191669.1 glutamate receptor 8 [Aplysia californica]	XP_006822967.1 PREDICTED: glutamate receptor ionotropic, kainate 2 [Saccoglossus kowalevskii]	8
PladumEVm001782	2.4294311439519	0.454007332270004	9.47703394923121	0.0020806008015669	0.0369982037349099	sp|Q91WK7|ANR54_MOUSE Ankyrin repeat domain-containing protein 54 OS=Mus musculus OX=10090 GN=Ankrd54 PE=1 SV=1	NP_001336782.1 ankyrin repeat domain-containing protein 54 isoform 2 [Homo sapiens]	gi|28558750|ref|NP_787123.1| ankyrin, isoform C [Drosophila melanogaster]	XP_035829658.1 ankyrin repeat domain-containing protein 50, partial [Aplysia californica]	XP_006817222.1 PREDICTED: ankyrin repeat and protein kinase domain-containing protein 1-like, partial [Saccoglossus kowalevskii]	4
PladumEVm027336	1.32345093522809	0.488409216885053	9.47649142972891	0.00208121618039192	0.0369982037349099	sp|P00375|DYR_MOUSE Dihydrofolate reductase OS=Mus musculus OX=10090 GN=Dhfr PE=1 SV=3	NP_000782.1 dihydrofolate reductase isoform 1 [Homo sapiens]	gi|24647458|ref|NP_732147.1| dihydrofolate reductase, isoform A [Drosophila melanogaster]	XP_035828547.1 dihydrofolate reductase [Aplysia californica]	XP_006815969.1 PREDICTED: dihydrofolate reductase-like [Saccoglossus kowalevskii]	0
PladumEVm001208	2.30981243628111	0.111473584590853	9.47591488083017	0.00208187036099582	0.0369982037349099	sp|Q3UM45|PP1R7_MOUSE Protein phosphatase 1 regulatory subunit 7 OS=Mus musculus OX=10090 GN=Ppp1r7 PE=1 SV=2	NP_001269338.1 protein phosphatase 1 regulatory subunit 7 isoform 2 [Homo sapiens]	gi|21358617|ref|NP_650619.1| sds22 [Drosophila melanogaster]	XP_012939659.1 protein phosphatase 1 regulatory subunit 7 [Aplysia californica]	XP_006812036.1 PREDICTED: protein phosphatase 1 regulatory subunit 7-like [Saccoglossus kowalevskii]	4
PladumEVm051570	-1.63340778384657	0.966011947641817	9.46811715462456	0.00209073855190775	0.037118045866415	sp|Q9Z0F8|ADA17_MOUSE Disintegrin and metalloproteinase domain-containing protein 17 OS=Mus musculus OX=10090 GN=Adam17 PE=1 SV=3	XP_024308824.1 disintegrin and metalloproteinase domain-containing protein 17 isoform X3 [Homo sapiens]	gi|24651243|ref|NP_733334.1| tace, isoform A [Drosophila melanogaster]	XP_005096483.1 ADAM 17-like protease [Aplysia californica]	XP_006821051.1 PREDICTED: ADAM 17-like protease-like [Saccoglossus kowalevskii]	0
PladumEVm004165	2.31132720237697	1.18958374799343	9.46492268154602	0.00209438261172761	0.0371638568162269	tr|A0A0A6YWG8|A0A0A6YWG8_MOUSE Actin-like protein 6A (Fragment) OS=Mus musculus OX=10090 GN=Actl6a PE=1 SV=1	NP_057272.1 actin-like protein 6B [Homo sapiens]	gi|24646371|ref|NP_524331.2| Actin-related protein 1 [Drosophila melanogaster]	XP_005106778.1 actin [Aplysia californica]	XP_002739133.1 PREDICTED: actin-like protein 6B-like [Saccoglossus kowalevskii]	4
PladumEVm023538	2.30707506764251	1.48804580509361	9.4579330153637	0.00210237847726465	0.0372564454865991	sp|Q9DBC7|KAP0_MOUSE cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar1a PE=1 SV=3	XP_011523286.1 cAMP-dependent protein kinase type I-alpha regulatory subunit isoform X1 [Homo sapiens]	gi|17647815|ref|NP_523671.1| protein kinase, cAMP-dependent, regulatory subunit type 2, isoform A [Drosophila melanogaster]	XP_005108712.2 cAMP-dependent protein kinase type II regulatory subunit [Aplysia californica]	XP_006821400.1 PREDICTED: cAMP-dependent protein kinase type II regulatory subunit-like [Saccoglossus kowalevskii]	4
PladumEVm077189	-1.25449685101102	0.421826120420763	9.45756575232411	0.00210279946476927	0.0372564454865991	.	.	.	.	.	0
PladumEVm109805	-1.26143700709104	3.04896504262934	9.4557763022006	0.00210485190500091	0.0372739081139517	.	.	.	.	.	1
PladumEVm027262	2.53003128843502	1.26030839374603	9.4529050339558	0.0021081494009099	0.0373029298294349	sp|Q8BZQ2|CRLD2_MOUSE Cysteine-rich secretory protein LCCL domain-containing 2 OS=Mus musculus OX=10090 GN=Crispld2 PE=1 SV=1	XP_024306231.1 cysteine-rich secretory protein LCCL domain-containing 2 isoform X2 [Homo sapiens]	gi|21357507|ref|NP_650264.1| CG8483 [Drosophila melanogaster]	XP_012943149.1 GLIPR1-like protein 1 [Aplysia californica]	XP_006819481.1 PREDICTED: GLIPR1-like protein 1-like, partial [Saccoglossus kowalevskii]	4
PladumEVm060245	2.99468041792163	0.259234548265908	9.44109963169526	0.00212176241010217	0.0374594526763819	sp|P23116|EIF3A_MOUSE Eukaryotic translation initiation factor 3 subunit A OS=Mus musculus OX=10090 GN=Eif3a PE=1 SV=5	NP_003741.1 eukaryotic translation initiation factor 3 subunit A [Homo sapiens]	gi|24643988|ref|NP_649470.2| eIF3-S10, isoform A [Drosophila melanogaster]	XP_005105763.1 eukaryotic translation initiation factor 3 subunit A [Aplysia californica]	XP_002738406.1 PREDICTED: eukaryotic translation initiation factor 3 subunit A [Saccoglossus kowalevskii]	0
PladumEVm136162	-1.11434741791533	2.19233560911064	9.43604351375494	0.00212761993972334	0.037543895491916	.	.	.	.	.	6
PladumEVm114209	1.19656509513522	3.31820418680164	9.42775374432076	0.00213725917494336	0.0376569330879203	.	.	.	.	.	1
PladumEVm013428	2.59785487779935	0.0706302723951567	9.42417661196824	0.0021414322855903	0.0377095895924781	.	.	.	.	.	4
PladumEVm009953	-1.25795681745995	1.12792980543947	9.40228717022373	0.00216714931140177	0.0380683910462878	.	.	.	XP_012941014.1 uncharacterized protein LOC106012483, partial [Aplysia californica]	XP_006811186.1 PREDICTED: uncharacterized protein LOC102804718 [Saccoglossus kowalevskii]	6
PladumEVm010121	1.0709317773409	0.892460033665707	9.39861086082331	0.00217149908176784	0.0380837972856556	.	.	.	.	.	0
PladumEVm088907	-1.74357363823372	-0.368881353762796	9.38914574047664	0.00218273890527707	0.0381731502949996	.	.	.	.	.	0
PladumEVm007398	1.04731713185299	1.266071152628	9.38507272895276	0.00218759374606061	0.0382236973502336	sp|Q3V1H1|CKAP2_MOUSE Cytoskeleton-associated protein 2 OS=Mus musculus OX=10090 GN=Ckap2 PE=1 SV=1	XP_011533345.1 cytoskeleton-associated protein 2 isoform X2 [Homo sapiens]	.	XP_005092794.1 uncharacterized protein LOC101857316 isoform X1 [Aplysia californica]	XP_002736600.2 PREDICTED: cytoskeleton-associated protein 2-like [Saccoglossus kowalevskii]	1
PladumEVm063265	2.33112246949441	0.622205734451403	9.38059857325366	0.00219293935695622	0.0382729266847583	tr|G5E850|G5E850_MOUSE Cytochrome b5 OS=Mus musculus OX=10090 GN=Cyb5a PE=1 SV=1	XP_011524137.1 cytochrome b5 isoform X1 [Homo sapiens]	gi|24586291|ref|NP_610294.1| cytochrome b5, isoform B [Drosophila melanogaster]	XP_005095539.2 cytochrome b5 [Aplysia californica]	XP_002734716.1 PREDICTED: cytochrome b5-like [Saccoglossus kowalevskii]	4
PladumEVm002074	-1.05378764637476	2.59314375148769	9.3800910209711	0.00219354660407031	0.0382729266847583	tr|D3Z1A5|D3Z1A5_MOUSE A disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6 OS=Mus musculus OX=10090 GN=Adamts6 PE=4 SV=1	XP_011541419.1 A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X4 [Homo sapiens]	gi|442624584|ref|NP_001261158.1| CG9850, isoform F [Drosophila melanogaster]	XP_012935843.2 uncharacterized protein LOC101854074 [Aplysia californica]	XP_002741207.1 PREDICTED: A disintegrin and metalloproteinase with thrombospondin motifs 17-like [Saccoglossus kowalevskii]	0
PladumEVm016796	-1.28385898054433	1.1871625982517	9.37960308245418	0.00219413054562631	0.0382729266847583	.	.	.	XP_005103935.1 uncharacterized protein LOC101854591 [Aplysia californica]	XP_006817988.1 PREDICTED: uncharacterized protein LOC102809047 [Saccoglossus kowalevskii]	0
PladumEVm032673	2.11214129634994	1.90143394122784	9.35852613813617	0.00221950551776105	0.0386608796118528	sp|P62301|RS13_MOUSE 40S ribosomal protein S13 OS=Mus musculus OX=10090 GN=Rps13 PE=1 SV=2	NP_001008.1 40S ribosomal protein S13 [Homo sapiens]	gi|17136832|ref|NP_476938.1| ribosomal protein S13, isoform A [Drosophila melanogaster]	XP_012936479.1 40S ribosomal protein S13 [Aplysia californica]	XP_002734163.1 PREDICTED: 40S ribosomal protein S13-like [Saccoglossus kowalevskii]	4
PladumEVm091105	3.39463826648141	-0.497173544538462	9.35837437706422	0.00221968930139319	0.0386608796118528	.	.	.	.	.	0
PladumEVm016408	1.84276577476268	2.62238918145402	9.35632092351907	0.00222217756486801	0.0386656682962765	sp|P09055|ITB1_MOUSE Integrin beta-1 OS=Mus musculus OX=10090 GN=Itgb1 PE=1 SV=1	NP_001341695.1 integrin beta-5 isoform c [Homo sapiens]	.	.	.	4
PladumEVm118352	1.00927108615356	0.356161511386432	9.34661069734862	0.00223398226879541	0.0387745188720531	.	.	.	.	.	6
PladumEVm006965	-1.07986818426993	0.298104947890564	9.33373099713569	0.00224973830672715	0.0389898842751685	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	.	.	XP_005102894.1 uncharacterized protein LOC101847595 [Aplysia californica]	XP_006825930.1 PREDICTED: RNA-directed DNA polymerase from mobile element jockey-like [Saccoglossus kowalevskii]	0
PladumEVm024729	2.2170831573791	2.30647601407806	9.3284606406232	0.00225621811535909	0.0390634314829193	.	.	.	XP_005095405.1 uncharacterized protein LOC101854009 isoform X2 [Aplysia californica]	.	4
PladumEVm031683	1.07780159094301	0.859705639114935	9.32732746822002	0.00225761380161646	0.0390682360647239	sp|Q78JT3|3HAO_MOUSE 3-hydroxyanthranilate 3,4-dioxygenase OS=Mus musculus OX=10090 GN=Haao PE=1 SV=1	NP_036337.2 3-hydroxyanthranilate 3,4-dioxygenase [Homo sapiens]	.	XP_035826844.1 3-hydroxyanthranilate 3,4-dioxygenase [Aplysia californica]	XP_006815035.1 PREDICTED: 3-hydroxyanthranilate 3,4-dioxygenase-like [Saccoglossus kowalevskii]	0
PladumEVm013306	2.37832598461243	0.0202725837945821	9.32413590578539	0.00226154943924618	0.0391169682464466	sp|Q9CXW4|RL11_MOUSE 60S ribosomal protein L11 OS=Mus musculus OX=10090 GN=Rpl11 PE=1 SV=4	NP_001186731.1 60S ribosomal protein L11 isoform 2 [Homo sapiens]	gi|17137026|ref|NP_477054.1| ribosomal protein L11, isoform A [Drosophila melanogaster]	XP_005107086.1 60S ribosomal protein L11 isoform X2 [Aplysia californica]	XP_002741821.1 PREDICTED: 60S ribosomal protein L11-like [Saccoglossus kowalevskii]	4
PladumEVm022494	1.09412693071049	0.419953038808748	9.31720893376483	0.00227011531652888	0.0392456996755084	sp|P11344|TYRO_MOUSE Tyrosinase OS=Mus musculus OX=10090 GN=Tyr PE=1 SV=3	NP_000363.1 tyrosinase precursor [Homo sapiens]	.	XP_005110244.1 putative tyrosinase-like protein tyr-3 [Aplysia californica]	XP_006817095.1 PREDICTED: tyrosinase-like [Saccoglossus kowalevskii]	0
PladumEVm015979	1.40229227179071	1.677633040152	9.31214603055805	0.0022763969039546	0.0393144273711581	tr|A0A3Q4EH04|A0A3Q4EH04_MOUSE Serine/arginine-rich-splicing factor 7 OS=Mus musculus OX=10090 GN=Srsf7 PE=1 SV=1	NP_003008.1 serine/arginine-rich splicing factor 3 [Homo sapiens]	gi|24641772|ref|NP_572880.2| Rbp1-like, isoform A [Drosophila melanogaster]	XP_005108171.1 RNA-binding protein 1 [Aplysia californica]	XP_002735000.1 PREDICTED: serine/arginine-rich splicing factor 7-like isoform X1 [Saccoglossus kowalevskii]	4
PladumEVm088192	-1.61081837785775	1.06869533252129	9.30874633679043	0.00228062482610897	0.0393300843037617	.	.	.	.	.	5
PladumEVm021488	2.45165827573754	0.35958517487374	9.30507248417881	0.00228520265365089	0.0393895883156924	sp|O08760|OGG1_MOUSE N-glycosylase/DNA lyase OS=Mus musculus OX=10090 GN=Ogg1 PE=1 SV=2	NP_002533.1 N-glycosylase/DNA lyase isoform 1a [Homo sapiens]	gi|24640654|ref|NP_572499.2| 8-oxoguanine DNA glycosylase [Drosophila melanogaster]	XP_005095305.2 N-glycosylase/DNA lyase [Aplysia californica]	XP_002735040.1 PREDICTED: N-glycosylase/DNA lyase-like [Saccoglossus kowalevskii]	0
PladumEVm029469	-1.09348451895756	0.615471887339875	9.30397516101345	0.00228657178737404	0.0393937532934228	sp|P18762|ADRB2_MOUSE Beta-2 adrenergic receptor OS=Mus musculus OX=10090 GN=Adrb2 PE=1 SV=2	NP_001265429.1 adenosine receptor A2a [Homo sapiens]	gi|281361659|ref|NP_001034043.2| octopamine beta3 receptor, isoform J [Drosophila melanogaster]	NP_001191606.1 octopamine receptor [Aplysia californica]	XP_006821795.1 PREDICTED: histamine H2 receptor-like [Saccoglossus kowalevskii]	0
PladumEVm085670	1.94958398671657	-0.390989829056628	9.30138402488715	0.00228980805996145	0.0394083821476469	sp|Q8C196|CPSM_MOUSE Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Mus musculus OX=10090 GN=Cps1 PE=1 SV=2	NP_001356185.1 carbamoyl-phosphate synthase [ammonia], mitochondrial isoform d [Homo sapiens]	gi|24642586|ref|NP_523377.1| rudimentary, isoform A [Drosophila melanogaster]	XP_005099583.1 CAD protein isoform X3 [Aplysia californica]	XP_006824146.1 PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial-like [Saccoglossus kowalevskii]	0
PladumEVm122632	-1.14746618198076	0.585294726251111	9.29616910984152	0.00229633546970422	0.0394646655071302	.	.	.	.	.	0
PladumEVm062844	2.08183836223923	-0.624968270537446	9.29210444291634	0.00230143622436519	0.0395010432204351	.	.	.	.	.	0
PladumEVm027815	1.37667102065837	1.01702315756063	9.28523191998996	0.0023100867229232	0.0395892458169566	tr|Q8CGV4|Q8CGV4_MOUSE Retinol dehydrogenase 1 (All trans) OS=Mus musculus OX=10090 GN=Rdh1 PE=2 SV=1	XP_011508777.1 dehydrogenase/reductase SDR family member 9 isoform X1 [Homo sapiens]	gi|19922066|ref|NP_610724.1| CG8888 [Drosophila melanogaster]	XP_005108515.1 retinol dehydrogenase 7-like isoform X3 [Aplysia californica]	XP_006822115.1 PREDICTED: 17-beta-hydroxysteroid dehydrogenase type 6-like [Saccoglossus kowalevskii]	2
PladumEVm030998	-2.17805948881426	-0.343042726905614	9.28299056860321	0.00231291505717657	0.0396132054817118	sp|P21836|ACES_MOUSE Acetylcholinesterase OS=Mus musculus OX=10090 GN=Ache PE=1 SV=1	XP_024308258.1 neuroligin-4, Y-linked isoform X1 [Homo sapiens]	gi|17136262|ref|NP_476602.1| gliotactin, isoform A [Drosophila melanogaster]	XP_005099649.1 neuroligin-4, Y-linked [Aplysia californica]	XP_002732227.1 PREDICTED: carboxylesterase 5A-like [Saccoglossus kowalevskii]	1
PladumEVm075239	1.53603730472651	0.87447835460594	9.28049871827635	0.0023160636174045	0.0396289528138298	.	.	.	.	.	0
PladumEVm015526	2.369171635956	4.85371185935064	9.28046759590647	0.00231610296934201	0.0396289528138298	.	.	.	.	.	4
PladumEVm009076	1.2524339096911	0.231909124219339	9.27351837701872	0.00232490675144203	0.0397332628309433	sp|Q80SU7|GVIN1_MOUSE Interferon-induced very large GTPase 1 OS=Mus musculus OX=10090 GN=Gvin1 PE=1 SV=1	.	.	.	.	4
PladumEVm013480	2.28389222480746	0.644976576789213	9.26112549675543	0.00234069131847524	0.0399546920921048	.	.	.	.	.	4
PladumEVm093132	1.60462959104303	1.54538051634007	9.26099470177873	0.00234085848800878	0.0399546920921048	sp|P68372|TBB4B_MOUSE Tubulin beta-4B chain OS=Mus musculus OX=10090 GN=Tubb4b PE=1 SV=1	NP_006079.1 tubulin beta-4B chain [Homo sapiens]	gi|24655737|ref|NP_523795.2| beta-Tubulin at 56D, isoform B [Drosophila melanogaster]	XP_012938662.1 tubulin beta-4B chain, partial [Aplysia californica]	XP_002741245.2 PREDICTED: tubulin beta-4B chain-like [Saccoglossus kowalevskii]	2
PladumEVm026890	1.1445920129783	0.689227493836695	9.25451445622627	0.00234915609899574	0.0400571815240664	.	NP_940973.2 probable N-acetyltransferase 16 [Homo sapiens]	.	XP_005100731.1 histidine N-acetyltransferase [Aplysia californica]	.	1
PladumEVm031686	2.04024664538612	1.24351632585208	9.25186823469034	0.00235255302090298	0.040095536584063	sp|P70195|PSB7_MOUSE Proteasome subunit beta type-7 OS=Mus musculus OX=10090 GN=Psmb7 PE=1 SV=1	NP_002790.1 proteasome subunit beta type-7 precursor [Homo sapiens]	gi|24664391|ref|NP_524076.2| proteasome beta2 subunit [Drosophila melanogaster]	XP_005095234.1 proteasome subunit beta type-7 [Aplysia californica]	XP_002733045.1 PREDICTED: proteasome subunit beta type-7-like [Saccoglossus kowalevskii]	4
PladumEVm068098	1.26008791409705	-0.170527578001936	9.25045477380196	0.00235436950477053	0.0401023052569238	.	.	.	.	.	0
PladumEVm078640	-1.14393262438548	1.45384218487159	9.24798936577646	0.00235754128617652	0.0401023052569238	sp|Q8JZN5|ACAD9_MOUSE Complex I assembly factor ACAD9, mitochondrial OS=Mus musculus OX=10090 GN=Acad9 PE=1 SV=2	XP_024309253.1 complex I assembly factor ACAD9, mitochondrial isoform X1 [Homo sapiens]	gi|281363737|ref|NP_611409.2| CG7461, isoform B [Drosophila melanogaster]	XP_035825411.1 complex I assembly factor ACAD9, mitochondrial [Aplysia californica]	XP_006813123.1 PREDICTED: isovaleryl-CoA dehydrogenase, mitochondrial-like, partial [Saccoglossus kowalevskii]	0
